Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,764959,-,-,-,41.65,-93.9,-6,311,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Wind Speed,Relative Humidity,Temperature,Pressure,
2016,1,2,4,30,0,0,0,-13,125.10000000000001,2.4000000000000004,89.13,-12,980,N/A
2016,1,2,5,0,0,0,0,-13,119.51,2.3000000000000003,90.2,-12,980,N/A
2016,1,2,5,30,0,0,0,-13,113.96000000000001,2.2,90.2,-12,980,N/A
2016,1,2,6,0,0,0,0,-13,108.49000000000001,2.2,89.53,-12,980,N/A
2016,1,2,6,30,0,0,0,-13,103.13,2.3000000000000003,89.53,-12,980,N/A
2016,1,2,7,0,0,0,0,-13,97.91,2.4000000000000004,89,-12,980,N/A
2016,1,2,7,30,0,0,0,-13,92.88,2.6,82.16,-11,980,N/A
2016,1,2,8,0,25,0,25,-12,88.08,2.9000000000000004,89.73,-11,980,N/A
2016,1,2,8,30,32,554,94,-12,83.55,3.4000000000000004,76.62,-9,980,N/A
2016,1,2,9,0,43,705,174,-9,79.35000000000001,3.9000000000000004,87.15,-8,980,N/A
2016,1,2,9,30,52,790,250,-9,75.54,3.9000000000000004,74.71000000000001,-6,980,N/A
2016,1,2,10,0,58,852,319,-7,72.19,4,81.72,-5,980,N/A
2016,1,2,10,30,63,889,377,-7,69.36,4.2,75.76,-4,980,N/A
2016,1,2,11,0,66,915,422,-5,67.14,4.5,82.52,-3,980,N/A
2016,1,2,11,30,69,929,453,-5,65.57000000000001,4.6000000000000005,76.60000000000001,-2,980,N/A
2016,1,2,12,0,77,919,470,-3,64.72,4.7,80.93,-1,980,N/A
2016,1,2,12,30,77,918,471,-3,64.6,4.6000000000000005,75.2,0,980,N/A
2016,1,2,13,0,76,911,458,-2,65.23,4.6000000000000005,82.62,0,980,N/A
2016,1,2,13,30,73,896,430,-2,66.59,4.4,82.58,0,980,N/A
2016,1,2,14,0,69,873,388,-1,68.62,4.2,87.44,0,980,N/A
2016,1,2,14,30,64,838,333,-1,71.26,3.8000000000000003,87.43,0,980,N/A
2016,1,2,15,0,57,788,268,-1,74.46000000000001,3.5,89.44,0,980,N/A
2016,1,2,15,30,48,712,195,-1,78.14,3.2,89.44,0,980,N/A
2016,1,2,16,0,36,596,117,-2,82.23,2.9000000000000004,86.51,-1,980,N/A
2016,1,2,16,30,20,390,43,-2,86.66,3,93.10000000000001,-2,980,N/A
2016,1,2,17,0,0,0,0,-4,91.38,3.3000000000000003,87.11,-3,980,N/A
2016,1,2,17,30,0,0,0,-4,96.35000000000001,3.4000000000000004,87.12,-3,980,N/A
2016,1,2,18,0,0,0,0,-5,101.51,3.6,88.44,-4,980,N/A
2016,1,2,18,30,0,0,0,-5,106.83,3.6,88.45,-4,980,N/A
2016,1,2,19,0,0,0,0,-6,112.27,3.7,90.46000000000001,-5,980,N/A
2016,1,2,19,30,0,0,0,-6,117.8,3.6,90.47,-5,980,N/A
2016,1,2,20,0,0,0,0,-7,123.38000000000001,3.6,91.74,-6,980,N/A
2016,1,2,20,30,0,0,0,-7,128.98,3.5,91.75,-6,980,N/A
2016,1,2,21,0,0,0,0,-7,134.55,3.5,85.9,-6,980,N/A
2016,1,2,21,30,0,0,0,-7,140.04,3.5,85.91,-6,980,N/A
2016,1,2,22,0,0,0,0,-8,145.36,3.5,87.69,-7,980,N/A
2016,1,2,22,30,0,0,0,-8,150.38,3.5,87.71000000000001,-7,980,N/A
2016,1,2,23,0,0,0,0,-9,154.89000000000001,3.5,83.25,-7,980,N/A
2016,1,2,23,30,0,0,0,-9,158.53,3.5,83.26,-7,980,N/A
2016,1,3,0,0,0,0,0,-9,160.77,3.6,85.78,-8,980,N/A
2016,1,3,0,30,0,0,0,-9,161.09,3.6,85.79,-8,980,N/A
2016,1,3,1,0,0,0,0,-10,159.41,3.6,81.77,-8,980,N/A
2016,1,3,1,30,0,0,0,-10,156.15,3.5,81.79,-8,980,N/A
2016,1,3,2,0,0,0,0,-11,151.87,3.5,83.81,-9,980,N/A
2016,1,3,2,30,0,0,0,-11,146.98,3.4000000000000004,83.82000000000001,-9,980,N/A
2016,1,3,3,0,0,0,0,-11,141.74,3.4000000000000004,85.43,-10,980,N/A
2016,1,3,3,30,0,0,0,-11,136.29,3.3000000000000003,85.43,-10,980,N/A
2016,1,3,4,0,0,0,0,-12,130.73,3.2,86.36,-11,980,N/A
2016,1,3,4,30,0,0,0,-12,125.14,3,86.38,-11,980,N/A
2016,1,3,5,0,0,0,0,-13,119.54,2.9000000000000004,87.22,-12,980,N/A
2016,1,3,5,30,0,0,0,-13,113.99000000000001,2.8000000000000003,87.24,-12,980,N/A
2016,1,3,6,0,0,0,0,-14,108.51,2.7,88.27,-13,980,N/A
2016,1,3,6,30,0,0,0,-14,103.15,2.7,88.3,-13,980,N/A
2016,1,3,7,0,0,0,0,-15,97.93,2.7,83.09,-13,980,N/A
2016,1,3,7,30,0,0,0,-15,92.89,2.7,83.13,-13,980,N/A
2016,1,3,8,0,4,0,4,-14,88.08,2.7,85.91,-13,980,N/A
2016,1,3,8,30,18,0,18,-14,83.54,3,73.19,-11,980,N/A
2016,1,3,9,0,33,0,33,-11,79.34,3.4000000000000004,78.93,-9,980,N/A
2016,1,3,9,30,48,0,48,-11,75.52,3.4000000000000004,73.04,-8,980,N/A
2016,1,3,10,0,62,0,62,-9,72.15,3.4000000000000004,80.18,-7,980,N/A
2016,1,3,10,30,73,0,73,-9,69.32000000000001,3.3000000000000003,74.28,-6,980,N/A
2016,1,3,11,0,82,0,82,-7,67.08,3.3000000000000003,79.51,-5,980,N/A
2016,1,3,11,30,89,0,89,-7,65.5,3.4000000000000004,73.73,-4,980,N/A
2016,1,3,12,0,85,0,85,-6,64.63,3.6,81.10000000000001,-4,980,N/A
2016,1,3,12,30,101,0,101,-6,64.51,3.6,75.26,-3,980,N/A
2016,1,3,13,0,98,0,98,-6,65.13,3.6,78.76,-3,980,N/A
2016,1,3,13,30,88,0,88,-6,66.47,3.5,78.77,-3,980,N/A
2016,1,3,14,0,65,0,65,-5,68.49,3.5,80.11,-3,980,N/A
2016,1,3,14,30,56,0,56,-5,71.13,3.1,80.11,-3,980,N/A
2016,1,3,15,0,45,0,45,-6,74.33,2.7,79.09,-3,980,N/A
2016,1,3,15,30,33,0,33,-6,78,2.3000000000000003,85.24,-4,980,N/A
2016,1,3,16,0,20,0,20,-8,82.08,1.9000000000000001,82.85000000000001,-6,990,N/A
2016,1,3,16,30,7,0,7,-8,86.52,1.9000000000000001,96.65,-8,990,N/A
2016,1,3,17,0,0,0,0,-10,91.24,1.9000000000000001,92.56,-10,990,N/A
2016,1,3,17,30,0,0,0,-10,96.21000000000001,2,92.58,-10,990,N/A
2016,1,3,18,0,0,0,0,-11,101.37,2.1,93.03,-11,990,N/A
2016,1,3,18,30,0,0,0,-11,106.69,2.2,93.05,-11,990,N/A
2016,1,3,19,0,0,0,0,-12,112.13,2.3000000000000003,95.94,-12,990,N/A
2016,1,3,19,30,0,0,0,-12,117.66,2.2,95.95,-12,990,N/A
2016,1,3,20,0,0,0,0,-12,123.24000000000001,2.2,93.15,-12,990,N/A
2016,1,3,20,30,0,0,0,-12,128.84,2.1,93.16,-12,990,N/A
2016,1,3,21,0,0,0,0,-13,134.41,2.1,91.16,-12,990,N/A
2016,1,3,21,30,0,0,0,-13,139.9,2.1,91.17,-12,990,N/A
2016,1,3,22,0,0,0,0,-13,145.22,2.1,89.10000000000001,-12,990,N/A
2016,1,3,22,30,0,0,0,-13,150.24,2.1,89.11,-12,990,N/A
2016,1,3,23,0,0,0,0,-13,154.75,2.1,88.57000000000001,-12,990,N/A
2016,1,3,23,30,0,0,0,-13,158.39000000000001,2.1,81.76,-12,990,N/A
2016,1,4,0,0,0,0,0,-13,160.65,2.1,82.18,-12,990,N/A
2016,1,4,0,30,0,0,0,-13,161,2.1,82.19,-12,990,N/A
2016,1,4,1,0,0,0,0,-13,159.36,2.2,88.45,-12,990,N/A
2016,1,4,1,30,0,0,0,-13,156.13,2.2,88.47,-12,990,N/A
2016,1,4,2,0,0,0,0,-13,151.87,2.3000000000000003,86.73,-12,990,N/A
2016,1,4,2,30,0,0,0,-13,146.99,2.2,86.73,-12,990,N/A
2016,1,4,3,0,0,0,0,-13,141.76,2.2,85.18,-12,990,N/A
2016,1,4,3,30,0,0,0,-13,136.31,2.1,85.18,-12,990,N/A
2016,1,4,4,0,0,0,0,-14,130.76,2.1,84.04,-12,990,N/A
2016,1,4,4,30,0,0,0,-14,125.16,2,84.05,-12,990,N/A
2016,1,4,5,0,0,0,0,-14,119.57000000000001,2,82.13,-12,990,N/A
2016,1,4,5,30,0,0,0,-14,114.01,1.9000000000000001,82.15,-12,990,N/A
2016,1,4,6,0,0,0,0,-14,108.54,1.9000000000000001,86.61,-13,990,N/A
2016,1,4,6,30,0,0,0,-14,103.17,1.8,86.62,-13,990,N/A
2016,1,4,7,0,0,0,0,-14,97.94,1.8,85.22,-13,990,N/A
2016,1,4,7,30,0,0,0,-14,92.9,1.7000000000000002,78.63,-12,990,N/A
2016,1,4,8,0,15,288,25,-14,88.08,1.6,81.8,-12,990,N/A
2016,1,4,8,30,34,548,96,-14,83.53,1.6,75.53,-11,990,N/A
2016,1,4,9,0,47,690,175,-12,79.32000000000001,1.6,82.26,-10,990,N/A
2016,1,4,9,30,57,778,252,-12,75.49,1.4000000000000001,76.05,-9,990,N/A
2016,1,4,10,0,73,0,73,-10,72.11,1.3,86.37,-9,990,N/A
2016,1,4,10,30,87,0,87,-10,69.26,0.9,79.88,-8,990,N/A
2016,1,4,11,0,87,0,87,-9,67.01,0.6000000000000001,83.69,-7,990,N/A
2016,1,4,11,30,100,0,100,-9,65.42,0.5,77.48,-6,990,N/A
2016,1,4,12,0,99,0,99,-7,64.54,0.5,87.7,-6,990,N/A
2016,1,4,12,30,123,0,123,-7,64.4,0.9,81.25,-5,990,N/A
2016,1,4,13,0,95,0,95,-6,65.01,1.3,82.12,-4,990,N/A
2016,1,4,13,30,90,0,90,-6,66.34,1.5,76.2,-3,990,N/A
2016,1,4,14,0,75,0,75,-6,68.36,1.8,79.02,-3,990,N/A
2016,1,4,14,30,64,0,64,-6,71,1.7000000000000002,79.01,-3,990,N/A
2016,1,4,15,0,52,0,52,-5,74.19,1.6,80.07000000000001,-3,990,N/A
2016,1,4,15,30,38,0,38,-5,77.86,1.5,86.28,-4,990,N/A
2016,1,4,16,0,23,0,23,-7,81.94,1.4000000000000001,83.58,-5,990,N/A
2016,1,4,16,30,8,0,8,-7,86.37,1.5,90.17,-6,990,N/A
2016,1,4,17,0,0,0,0,-9,91.10000000000001,1.7000000000000002,84.51,-7,990,N/A
2016,1,4,17,30,0,0,0,-9,96.06,1.9000000000000001,84.51,-7,990,N/A
2016,1,4,18,0,0,0,0,-9,101.22,2.1,86.11,-8,990,N/A
2016,1,4,18,30,0,0,0,-9,106.54,2.3000000000000003,86.10000000000001,-8,990,N/A
2016,1,4,19,0,0,0,0,-9,111.98,2.6,85.74,-8,990,N/A
2016,1,4,19,30,0,0,0,-9,117.51,2.7,85.72,-8,990,N/A
2016,1,4,20,0,0,0,0,-9,123.09,2.9000000000000004,87.61,-8,990,N/A
2016,1,4,20,30,0,0,0,-9,128.69,3,81.07000000000001,-7,990,N/A
2016,1,4,21,0,0,0,0,-9,134.27,3.2,83.63,-7,990,N/A
2016,1,4,21,30,0,0,0,-9,139.75,3.3000000000000003,83.62,-7,990,N/A
2016,1,4,22,0,0,0,0,-8,145.07,3.5,86.45,-7,990,N/A
2016,1,4,22,30,0,0,0,-8,150.09,3.7,86.43,-7,990,N/A
2016,1,4,23,0,0,0,0,-8,154.6,3.9000000000000004,88.04,-7,990,N/A
2016,1,4,23,30,0,0,0,-8,158.25,3.9000000000000004,88.03,-7,990,N/A
2016,1,5,0,0,0,0,0,-8,160.53,4,87.07000000000001,-7,990,N/A
2016,1,5,0,30,0,0,0,-8,160.91,4,87.06,-7,990,N/A
2016,1,5,1,0,0,0,0,-9,159.3,4,85.14,-7,990,N/A
2016,1,5,1,30,0,0,0,-9,156.1,3.7,85.14,-7,990,N/A
2016,1,5,2,0,0,0,0,-9,151.86,3.5,87.57000000000001,-8,990,N/A
2016,1,5,2,30,0,0,0,-9,147,3.3000000000000003,87.56,-8,990,N/A
2016,1,5,3,0,0,0,0,-10,141.77,3.1,87.52,-9,990,N/A
2016,1,5,3,30,0,0,0,-10,136.33,3,87.5,-9,990,N/A
2016,1,5,4,0,0,0,0,-11,130.78,3,89.59,-10,990,N/A
2016,1,5,4,30,0,0,0,-11,125.19,3.1,89.57000000000001,-10,990,N/A
2016,1,5,5,0,0,0,0,-11,119.59,3.2,88.31,-10,990,N/A
2016,1,5,5,30,0,0,0,-11,114.03,3.3000000000000003,81.62,-9,980,N/A
2016,1,5,6,0,0,0,0,-11,108.55,3.5,84.05,-9,980,N/A
2016,1,5,6,30,0,0,0,-11,103.18,3.7,84.03,-9,980,N/A
2016,1,5,7,0,0,0,0,-10,97.95,3.9000000000000004,85.69,-9,980,N/A
2016,1,5,7,30,0,0,0,-10,92.9,4.2,79.24,-8,980,N/A
2016,1,5,8,0,22,0,22,-10,88.07000000000001,4.5,83.23,-8,980,N/A
2016,1,5,8,30,37,453,88,-10,83.52,4.7,77.02,-7,980,N/A
2016,1,5,9,0,51,617,166,-8,79.29,4.9,80.22,-6,980,N/A
2016,1,5,9,30,62,711,241,-8,75.45,5.1000000000000005,74.33,-5,980,N/A
2016,1,5,10,0,68,788,311,-6,72.06,5.300000000000001,80.5,-4,980,N/A
2016,1,5,10,30,104,0,104,-6,69.2,5.7,74.67,-3,980,N/A
2016,1,5,11,0,77,866,416,-4,66.94,6.2,81.02,-2,980,N/A
2016,1,5,11,30,80,884,449,-4,65.33,6.1000000000000005,75.24,-1,980,N/A
2016,1,5,12,0,79,899,467,-3,64.44,6.1000000000000005,78.28,0,980,N/A
2016,1,5,12,30,80,901,471,-3,64.29,5.800000000000001,78.25,0,980,N/A
2016,1,5,13,0,80,891,458,-2,64.89,5.6000000000000005,83.4,0,980,N/A
2016,1,5,13,30,78,877,432,-2,66.21000000000001,5.2,83.38,0,980,N/A
2016,1,5,14,0,76,846,390,-2,68.22,4.9,85.96000000000001,0,980,N/A
2016,1,5,14,30,71,811,337,-2,70.85000000000001,4.5,85.94,0,980,N/A
2016,1,5,15,0,66,744,271,-2,74.04,4.1000000000000005,85.77,0,980,N/A
2016,1,5,15,30,56,665,197,-2,77.71000000000001,3.8000000000000003,85.75,0,980,N/A
2016,1,5,16,0,43,532,119,-2,81.79,3.5,87.19,-1,980,N/A
2016,1,5,16,30,25,328,46,-2,86.22,3.7,87.19,-1,980,N/A
2016,1,5,17,0,0,0,0,-3,90.94,4,88.73,-2,980,N/A
2016,1,5,17,30,0,0,0,-3,95.91,4.3,88.73,-2,980,N/A
2016,1,5,18,0,0,0,0,-3,101.07000000000001,4.6000000000000005,87.85000000000001,-2,980,N/A
2016,1,5,18,30,0,0,0,-3,106.39,4.6000000000000005,87.85000000000001,-2,980,N/A
2016,1,5,19,0,0,0,0,-3,111.83,4.7,86.8,-2,980,N/A
2016,1,5,19,30,0,0,0,-3,117.36,4.7,86.8,-2,980,N/A
2016,1,5,20,0,0,0,0,-3,122.95,4.7,86.46000000000001,-2,980,N/A
2016,1,5,20,30,0,0,0,-3,128.54,4.6000000000000005,86.45,-2,980,N/A
2016,1,5,21,0,0,0,0,-4,134.12,4.5,92.61,-3,980,N/A
2016,1,5,21,30,0,0,0,-4,139.6,4.4,92.60000000000001,-3,980,N/A
2016,1,5,22,0,0,0,0,-4,144.92000000000002,4.3,90.87,-3,980,N/A
2016,1,5,22,30,0,0,0,-4,149.94,4.1000000000000005,90.86,-3,980,N/A
2016,1,5,23,0,0,0,0,-4,154.45000000000002,4.1000000000000005,88.27,-3,980,N/A
2016,1,5,23,30,0,0,0,-4,158.11,4,88.26,-3,980,N/A
2016,1,6,0,0,0,0,0,-4,160.4,4,87.43,-3,980,N/A
2016,1,6,0,30,0,0,0,-4,160.81,4,87.42,-3,980,N/A
2016,1,6,1,0,0,0,0,-4,159.23,4,89.25,-3,980,N/A
2016,1,6,1,30,0,0,0,-4,156.06,3.9000000000000004,89.24,-3,980,N/A
2016,1,6,2,0,0,0,0,-4,151.84,3.8000000000000003,91.29,-3,980,N/A
2016,1,6,2,30,0,0,0,-4,147,3.6,84.76,-2,980,N/A
2016,1,6,3,0,0,0,0,-4,141.78,3.5,85.53,-2,980,N/A
2016,1,6,3,30,0,0,0,-4,136.35,3.3000000000000003,85.52,-2,980,N/A
2016,1,6,4,0,0,0,0,-4,130.8,3.2,85.38,-3,980,N/A
2016,1,6,4,30,0,0,0,-4,125.2,3.1,85.38,-3,980,N/A
2016,1,6,5,0,0,0,0,-4,119.60000000000001,3.1,85.25,-3,980,N/A
2016,1,6,5,30,0,0,0,-4,114.05,3.1,85.25,-3,980,N/A
2016,1,6,6,0,0,0,0,-4,108.56,3.1,85.38,-3,980,N/A
2016,1,6,6,30,0,0,0,-4,103.18,3,85.37,-3,980,N/A
2016,1,6,7,0,0,0,0,-4,97.95,2.9000000000000004,90.07000000000001,-3,980,N/A
2016,1,6,7,30,0,0,0,-4,92.89,3,83.64,-2,980,N/A
2016,1,6,8,0,1,0,1,-4,88.05,3.1,85.22,-2,980,N/A
2016,1,6,8,30,5,0,5,-4,83.49,3.3000000000000003,79.18,-1,980,N/A
2016,1,6,9,0,10,0,10,-3,79.26,3.5,85.82000000000001,-1,980,N/A
2016,1,6,9,30,15,0,15,-3,75.4,3.5,79.8,0,980,N/A
2016,1,6,10,0,19,0,19,-1,72.01,3.6,87.15,0,980,N/A
2016,1,6,10,30,23,0,23,-1,69.13,3.5,87.13,0,980,N/A
2016,1,6,11,0,42,0,42,0,66.85,3.5,93.36,0,980,N/A
2016,1,6,11,30,43,0,43,0,65.24,3.5,93.32000000000001,0,980,N/A
2016,1,6,12,0,159,13,164,0,64.33,3.6,95.65,0,980,N/A
2016,1,6,12,30,157,10,162,0,64.17,3.5,95.61,0,980,N/A
2016,1,6,13,0,161,19,169,0,64.76,3.4000000000000004,96.85000000000001,0,980,N/A
2016,1,6,13,30,14,0,14,0,66.08,3.3000000000000003,96.82000000000001,0,970,N/A
2016,1,6,14,0,141,19,149,0,68.08,3.3000000000000003,97.7,0,970,N/A
2016,1,6,14,30,124,9,127,0,70.71000000000001,3.3000000000000003,97.68,0,970,N/A
2016,1,6,15,0,100,2,100,0,73.89,3.4000000000000004,97.95,0,970,N/A
2016,1,6,15,30,72,0,72,0,77.55,3.4000000000000004,97.95,0,970,N/A
2016,1,6,16,0,42,0,42,0,81.63,3.4000000000000004,96.41,0,970,N/A
2016,1,6,16,30,14,0,14,0,86.06,3.4000000000000004,96.41,0,970,N/A
2016,1,6,17,0,0,0,0,0,90.79,3.4000000000000004,94.19,0,970,N/A
2016,1,6,17,30,0,0,0,0,95.76,3.4000000000000004,94.19,0,970,N/A
2016,1,6,18,0,0,0,0,0,100.92,3.4000000000000004,93.06,0,970,N/A
2016,1,6,18,30,0,0,0,0,106.24000000000001,3.3000000000000003,93.06,0,970,N/A
2016,1,6,19,0,0,0,0,-1,111.68,3.3000000000000003,92.73,0,970,N/A
2016,1,6,19,30,0,0,0,-1,117.21000000000001,3.2,92.72,0,970,N/A
2016,1,6,20,0,0,0,0,-1,122.79,3.1,92.85000000000001,0,970,N/A
2016,1,6,20,30,0,0,0,-1,128.39000000000001,3,92.85000000000001,0,970,N/A
2016,1,6,21,0,0,0,0,-1,133.96,3,92.60000000000001,0,970,N/A
2016,1,6,21,30,0,0,0,-1,139.45000000000002,2.9000000000000004,92.58,0,970,N/A
2016,1,6,22,0,0,0,0,-1,144.77,2.8000000000000003,92.02,0,970,N/A
2016,1,6,22,30,0,0,0,-1,149.79,2.7,92,0,970,N/A
2016,1,6,23,0,0,0,0,-1,154.3,2.6,91.18,0,970,N/A
2016,1,6,23,30,0,0,0,-1,157.96,2.5,91.16,0,970,N/A
2016,1,7,0,0,0,0,0,-1,160.26,2.4000000000000004,90.64,0,970,N/A
2016,1,7,0,30,0,0,0,-1,160.70000000000002,2.1,90.62,0,970,N/A
2016,1,7,1,0,0,0,0,-1,159.15,1.9000000000000001,96.60000000000001,-1,970,N/A
2016,1,7,1,30,0,0,0,-1,156.02,1.8,96.59,-1,970,N/A
2016,1,7,2,0,0,0,0,-1,151.82,1.7000000000000002,95.71000000000001,-1,970,N/A
